begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
25/08/2092,28/08/2092,4,38.9,2.4,42.2,121.9,2092
30/08/2092,06/09/2092,8,38.3,2.3,41.4,131.9,2092
26/05/2093,28/05/2093,3,36.3,0.7,36.7,116.9,2093
10/06/2093,13/06/2093,4,38.2,2.4,41.1,116.0,2093
23/06/2093,25/06/2093,3,38.7,2.4,41.1,122.3,2093
05/07/2093,08/07/2093,4,38.6,2.4,41.6,124.9,2093
19/07/2093,24/07/2093,6,38.8,3.3,43.5,119.6,2093
26/07/2093,06/08/2093,12,40.1,2.6,44.1,127.0,2093
12/08/2093,19/08/2093,8,40.1,1.9,42.2,130.1,2093
25/08/2093,27/08/2093,3,37.7,1.1,38.8,118.6,2093
29/08/2093,31/08/2093,3,39.7,2.3,41.0,119.9,2093
06/09/2093,09/09/2093,4,40.4,3.4,42.5,138.5,2093
19/06/2094,21/06/2094,3,37.7,1.7,39.6,116.2,2094
29/06/2094,04/07/2094,6,38.1,1.9,40.9,114.2,2094
12/07/2094,16/07/2094,5,43.0,2.6,46.7,139.9,2094
18/07/2094,30/07/2094,13,41.7,3.9,47.3,131.3,2094
03/08/2094,20/08/2094,18,39.9,3.3,46.2,128.3,2094
22/08/2094,27/08/2094,6,39.2,2.2,42.2,120.6,2094
17/05/2095,19/05/2095,3,41.8,1.9,43.7,126.4,2095
10/06/2095,13/06/2095,4,42.7,3.3,45.4,131.6,2095
18/06/2095,25/06/2095,8,38.7,1.5,41.8,126.8,2095
30/06/2095,06/07/2095,7,38.9,2.5,42.0,121.0,2095
08/07/2095,12/07/2095,5,39.0,2.0,41.4,126.6,2095
16/07/2095,22/07/2095,7,40.1,3.2,44.0,127.6,2095
